time,"40.4774,-74.2591","40.4774,-74.2297","40.4774,-74.2003","40.4774,-74.1709","40.4774,-74.1415","40.4774,-74.1121","40.4774,-74.0827","40.4774,-74.0533","40.4774,-74.0239","40.4774,-73.9945","40.4774,-73.9650","40.4774,-73.9356","40.4774,-73.9062","40.4774,-73.8768","40.4774,-73.8474","40.4774,-73.8180","40.4774,-73.7886","40.4774,-73.7592","40.4774,-73.7298","40.4774,-73.7004","40.5263,-74.2591","40.5263,-74.2297","40.5263,-74.2003","40.5263,-74.1709","40.5263,-74.1415","40.5263,-74.1121","40.5263,-74.0827","40.5263,-74.0533","40.5263,-74.0239","40.5263,-73.9945","40.5263,-73.9650","40.5263,-73.9356","40.5263,-73.9062","40.5263,-73.8768","40.5263,-73.8474","40.5263,-73.8180","40.5263,-73.7886","40.5263,-73.7592","40.5263,-73.7298","40.5263,-73.7004","40.5752,-74.2591","40.5752,-74.2297","40.5752,-74.2003","40.5752,-74.1709","40.5752,-74.1415","40.5752,-74.1121","40.5752,-74.0827","40.5752,-74.0533","40.5752,-74.0239","40.5752,-73.9945","40.5752,-73.9650","40.5752,-73.9356","40.5752,-73.9062","40.5752,-73.8768","40.5752,-73.8474","40.5752,-73.8180","40.5752,-73.7886","40.5752,-73.7592","40.5752,-73.7298","40.5752,-73.7004","40.6241,-74.2591","40.6241,-74.2297","40.6241,-74.2003","40.6241,-74.1709","40.6241,-74.1415","40.6241,-74.1121","40.6241,-74.0827","40.6241,-74.0533","40.6241,-74.0239","40.6241,-73.9945","40.6241,-73.9650","40.6241,-73.9356","40.6241,-73.9062","40.6241,-73.8768","40.6241,-73.8474","40.6241,-73.8180","40.6241,-73.7886","40.6241,-73.7592","40.6241,-73.7298","40.6241,-73.7004","40.6730,-74.2591","40.6730,-74.2297","40.6730,-74.2003","40.6730,-74.1709","40.6730,-74.1415","40.6730,-74.1121","40.6730,-74.0827","40.6730,-74.0533","40.6730,-74.0239","40.6730,-73.9945","40.6730,-73.9650","40.6730,-73.9356","40.6730,-73.9062","40.6730,-73.8768","40.6730,-73.8474","40.6730,-73.8180","40.6730,-73.7886","40.6730,-73.7592","40.6730,-73.7298","40.6730,-73.7004","40.7220,-74.2591","40.7220,-74.2297","40.7220,-74.2003","40.7220,-74.1709","40.7220,-74.1415","40.7220,-74.1121","40.7220,-74.0827","40.7220,-74.0533","40.7220,-74.0239","40.7220,-73.9945","40.7220,-73.9650","40.7220,-73.9356","40.7220,-73.9062","40.7220,-73.8768","40.7220,-73.8474","40.7220,-73.8180","40.7220,-73.7886","40.7220,-73.7592","40.7220,-73.7298","40.7220,-73.7004","40.7709,-74.2591","40.7709,-74.2297","40.7709,-74.2003","40.7709,-74.1709","40.7709,-74.1415","40.7709,-74.1121","40.7709,-74.0827","40.7709,-74.0533","40.7709,-74.0239","40.7709,-73.9945","40.7709,-73.9650","40.7709,-73.9356","40.7709,-73.9062","40.7709,-73.8768","40.7709,-73.8474","40.7709,-73.8180","40.7709,-73.7886","40.7709,-73.7592","40.7709,-73.7298","40.7709,-73.7004","40.8198,-74.2591","40.8198,-74.2297","40.8198,-74.2003","40.8198,-74.1709","40.8198,-74.1415","40.8198,-74.1121","40.8198,-74.0827","40.8198,-74.0533","40.8198,-74.0239","40.8198,-73.9945","40.8198,-73.9650","40.8198,-73.9356","40.8198,-73.9062","40.8198,-73.8768","40.8198,-73.8474","40.8198,-73.8180","40.8198,-73.7886","40.8198,-73.7592","40.8198,-73.7298","40.8198,-73.7004","40.8687,-74.2591","40.8687,-74.2297","40.8687,-74.2003","40.8687,-74.1709","40.8687,-74.1415","40.8687,-74.1121","40.8687,-74.0827","40.8687,-74.0533","40.8687,-74.0239","40.8687,-73.9945","40.8687,-73.9650","40.8687,-73.9356","40.8687,-73.9062","40.8687,-73.8768","40.8687,-73.8474","40.8687,-73.8180","40.8687,-73.7886","40.8687,-73.7592","40.8687,-73.7298","40.8687,-73.7004","40.9176,-74.2591","40.9176,-74.2297","40.9176,-74.2003","40.9176,-74.1709","40.9176,-74.1415","40.9176,-74.1121","40.9176,-74.0827","40.9176,-74.0533","40.9176,-74.0239","40.9176,-73.9945","40.9176,-73.9650","40.9176,-73.9356","40.9176,-73.9062","40.9176,-73.8768","40.9176,-73.8474","40.9176,-73.8180","40.9176,-73.7886","40.9176,-73.7592","40.9176,-73.7298","40.9176,-73.7004"
2016/7/26 18:30,68,78,51,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,81,124,85,107,123,9,15,0,0,0,0,0,0,0,0,0,0,0,0,6,38,68,104,232,166,133,32,8,0,0,0,0,0,0,0,0,0,0,0,7,22,40,92,90,60,89,60,43,24,4,0,0,0,0,0,0,0,0,0,4,4,5,7,8,40,112,28,19,20,0,0,0,0,0,0,0,0,0,0,1,29,23,12,1,1,5,33,10,3,0,0,0,0,0,0,0,0,0,0,5,9,12,4,8,4,0,8,21,9,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/26 19:00,54,54,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,63,97,89,80,108,6,12,0,0,0,0,0,0,0,0,0,0,0,0,6,37,83,118,164,138,104,33,10,0,0,0,0,0,0,0,0,0,0,0,7,21,62,62,85,66,53,36,41,16,6,0,0,0,0,0,0,0,0,0,3,6,4,5,11,53,66,22,10,13,0,0,0,0,0,0,0,0,0,0,1,14,33,18,3,3,5,24,20,2,0,0,0,0,0,0,0,0,0,0,2,11,20,5,11,4,0,4,20,8,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/26 19:30,45,45,44,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,66,69,75,79,83,5,6,0,0,0,0,0,0,0,0,0,0,0,0,2,30,76,86,128,117,104,33,16,0,0,0,0,0,0,0,0,0,0,0,11,19,48,71,72,50,31,36,43,25,9,0,0,0,0,0,0,0,0,0,1,0,7,1,16,32,46,13,14,9,0,0,0,0,0,0,0,0,0,0,1,11,36,5,3,1,9,21,26,2,0,0,0,0,0,0,0,0,0,0,2,12,14,6,12,3,0,6,13,6,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/26 20:00,31,43,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,42,53,62,64,70,1,13,0,0,0,0,0,0,0,0,0,0,0,0,3,34,57,74,110,84,64,20,13,0,0,0,0,0,0,0,0,0,0,0,3,18,30,62,64,45,22,32,27,16,1,0,0,0,0,0,0,0,0,0,2,8,9,2,9,29,21,9,9,21,0,0,0,0,0,0,0,0,0,0,0,13,22,12,3,1,6,17,10,7,0,0,0,0,0,0,0,0,0,0,0,10,19,9,2,8,0,8,12,6,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/26 20:30,21,26,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,28,62,61,68,1,15,0,0,0,0,0,0,0,0,0,0,0,0,5,18,55,66,73,79,50,15,3,0,0,0,0,0,0,0,0,0,0,0,2,13,26,43,67,21,13,44,24,17,2,0,0,0,0,0,0,0,0,0,2,0,4,4,2,18,27,10,4,16,0,0,0,0,0,0,0,0,0,0,2,25,16,9,0,0,1,15,16,6,0,0,0,0,0,0,0,0,0,0,9,12,7,5,4,2,0,2,11,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/26 21:00,20,24,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,41,38,54,58,43,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,21,49,63,66,61,40,10,14,0,0,0,0,0,0,0,0,0,0,0,0,4,20,52,45,21,21,44,28,12,3,0,0,0,0,0,0,0,0,0,0,1,7,2,3,20,30,17,1,6,0,0,0,0,0,0,0,0,0,0,0,19,13,1,2,2,0,12,8,2,0,0,0,0,0,0,0,0,0,0,2,13,7,6,9,1,0,2,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/26 21:30,28,34,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,24,38,62,46,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,20,40,40,42,47,43,10,7,0,0,0,0,0,0,0,0,0,0,0,1,2,20,29,32,19,21,34,18,12,2,0,0,0,0,0,0,0,0,0,0,6,1,1,2,19,19,4,2,16,0,0,0,0,0,0,0,0,0,0,1,14,16,9,2,3,1,5,10,3,0,0,0,0,0,0,0,0,0,0,5,4,6,3,3,2,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/26 22:00,14,10,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,17,31,50,44,8,8,0,0,0,0,0,0,0,0,0,0,0,0,5,15,33,32,38,43,30,9,6,0,0,0,0,0,0,0,0,0,0,0,4,15,21,47,36,17,9,22,8,10,4,0,0,0,0,0,0,0,0,0,4,0,2,2,6,21,11,6,5,4,0,0,0,0,0,0,0,0,0,0,0,9,10,5,0,1,0,9,6,1,0,0,0,0,0,0,0,0,0,0,2,6,12,2,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/26 22:30,6,13,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,14,30,32,25,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,16,22,36,25,37,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,28,33,16,5,23,3,7,4,0,0,0,0,0,0,0,0,0,0,2,5,2,0,16,14,4,0,1,0,0,0,0,0,0,0,0,0,0,0,8,5,6,0,4,1,5,1,2,0,0,0,0,0,0,0,0,0,0,1,5,5,3,1,4,0,0,1,4,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/26 23:00,13,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,8,26,36,30,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,10,36,22,22,66,19,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,19,28,19,10,11,16,6,3,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,11,10,4,0,9,0,0,0,0,0,0,0,0,0,0,0,13,9,5,0,3,0,7,2,0,0,0,0,0,0,0,0,0,0,0,3,3,5,1,0,2,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/26 23:30,5,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,11,17,11,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,20,14,13,10,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,4,24,11,3,6,5,4,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,8,8,6,0,3,0,0,0,0,0,0,0,0,0,0,0,4,2,3,1,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/27 0:00,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,9,28,18,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,16,3,15,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,9,10,11,5,2,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/27 0:30,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,9,11,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,7,4,8,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,1,0,4,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/27 1:00,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,9,5,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,5,1,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/27 1:30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,5,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/27 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/27 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/27 3:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/27 3:30,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/27 4:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/27 4:30,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/27 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,1,3,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,5,3,0,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/27 5:30,4,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,6,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,5,32,29,5,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6,16,15,6,8,6,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,8,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/27 6:00,4,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,17,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,16,11,62,58,9,4,0,0,0,0,0,0,0,0,0,0,0,0,9,21,28,23,20,12,9,13,6,4,0,0,0,0,0,0,0,0,0,0,1,3,7,4,13,16,2,3,7,0,0,0,0,0,0,0,0,0,0,0,4,1,2,1,0,3,7,3,1,0,0,0,0,0,0,0,0,0,0,1,2,4,0,1,0,0,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/27 6:30,10,14,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,22,15,32,45,33,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,24,27,99,83,23,11,0,0,0,0,0,0,0,0,0,0,0,2,12,43,52,30,26,44,22,25,11,10,0,0,0,0,0,0,0,0,0,0,5,3,7,6,35,36,5,2,13,0,0,0,0,0,0,0,0,0,0,1,9,3,5,1,7,4,18,11,1,0,0,0,0,0,0,0,0,0,0,1,6,6,2,3,0,0,2,21,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/27 7:00,14,24,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,19,36,32,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,17,37,28,47,100,100,40,21,0,0,0,0,0,0,0,0,0,0,0,4,19,58,69,37,37,61,30,22,24,11,0,0,0,0,0,0,0,0,0,1,2,7,12,9,18,37,13,6,23,0,0,0,0,0,0,0,0,0,0,0,16,7,3,1,1,4,14,17,4,0,0,0,0,0,0,0,0,0,0,1,3,4,5,4,1,0,2,31,4,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/27 7:30,30,26,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,37,23,57,73,58,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,25,43,43,46,141,95,31,18,0,0,0,0,0,0,0,0,0,0,0,1,28,82,99,75,44,80,44,25,26,19,0,0,0,0,0,0,0,0,0,3,2,12,22,19,45,45,16,8,33,0,0,0,0,0,0,0,0,0,0,2,17,9,4,5,5,5,22,19,8,0,0,0,0,0,0,0,0,0,0,3,6,16,5,2,1,0,8,46,10,0,0,0,0,0,0,0,0,0,0,2,1,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/7/27 8:00,27,33,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,47,27,56,59,70,7,13,0,0,0,0,0,0,0,0,0,0,0,0,2,47,51,63,81,174,84,41,24,0,0,0,0,0,0,0,0,0,0,0,2,42,104,148,72,59,77,56,47,44,28,0,0,0,0,0,0,0,0,0,4,3,13,21,20,47,51,21,5,41,0,0,0,0,0,0,0,0,0,0,1,25,14,8,5,5,3,21,29,8,0,0,0,0,0,0,0,0,0,0,2,8,20,12,8,0,0,7,66,10,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
