time,"40.4774,-74.2591","40.4774,-74.2297","40.4774,-74.2003","40.4774,-74.1709","40.4774,-74.1415","40.4774,-74.1121","40.4774,-74.0827","40.4774,-74.0533","40.4774,-74.0239","40.4774,-73.9945","40.4774,-73.9650","40.4774,-73.9356","40.4774,-73.9062","40.4774,-73.8768","40.4774,-73.8474","40.4774,-73.8180","40.4774,-73.7886","40.4774,-73.7592","40.4774,-73.7298","40.4774,-73.7004","40.5263,-74.2591","40.5263,-74.2297","40.5263,-74.2003","40.5263,-74.1709","40.5263,-74.1415","40.5263,-74.1121","40.5263,-74.0827","40.5263,-74.0533","40.5263,-74.0239","40.5263,-73.9945","40.5263,-73.9650","40.5263,-73.9356","40.5263,-73.9062","40.5263,-73.8768","40.5263,-73.8474","40.5263,-73.8180","40.5263,-73.7886","40.5263,-73.7592","40.5263,-73.7298","40.5263,-73.7004","40.5752,-74.2591","40.5752,-74.2297","40.5752,-74.2003","40.5752,-74.1709","40.5752,-74.1415","40.5752,-74.1121","40.5752,-74.0827","40.5752,-74.0533","40.5752,-74.0239","40.5752,-73.9945","40.5752,-73.9650","40.5752,-73.9356","40.5752,-73.9062","40.5752,-73.8768","40.5752,-73.8474","40.5752,-73.8180","40.5752,-73.7886","40.5752,-73.7592","40.5752,-73.7298","40.5752,-73.7004","40.6241,-74.2591","40.6241,-74.2297","40.6241,-74.2003","40.6241,-74.1709","40.6241,-74.1415","40.6241,-74.1121","40.6241,-74.0827","40.6241,-74.0533","40.6241,-74.0239","40.6241,-73.9945","40.6241,-73.9650","40.6241,-73.9356","40.6241,-73.9062","40.6241,-73.8768","40.6241,-73.8474","40.6241,-73.8180","40.6241,-73.7886","40.6241,-73.7592","40.6241,-73.7298","40.6241,-73.7004","40.6730,-74.2591","40.6730,-74.2297","40.6730,-74.2003","40.6730,-74.1709","40.6730,-74.1415","40.6730,-74.1121","40.6730,-74.0827","40.6730,-74.0533","40.6730,-74.0239","40.6730,-73.9945","40.6730,-73.9650","40.6730,-73.9356","40.6730,-73.9062","40.6730,-73.8768","40.6730,-73.8474","40.6730,-73.8180","40.6730,-73.7886","40.6730,-73.7592","40.6730,-73.7298","40.6730,-73.7004","40.7220,-74.2591","40.7220,-74.2297","40.7220,-74.2003","40.7220,-74.1709","40.7220,-74.1415","40.7220,-74.1121","40.7220,-74.0827","40.7220,-74.0533","40.7220,-74.0239","40.7220,-73.9945","40.7220,-73.9650","40.7220,-73.9356","40.7220,-73.9062","40.7220,-73.8768","40.7220,-73.8474","40.7220,-73.8180","40.7220,-73.7886","40.7220,-73.7592","40.7220,-73.7298","40.7220,-73.7004","40.7709,-74.2591","40.7709,-74.2297","40.7709,-74.2003","40.7709,-74.1709","40.7709,-74.1415","40.7709,-74.1121","40.7709,-74.0827","40.7709,-74.0533","40.7709,-74.0239","40.7709,-73.9945","40.7709,-73.9650","40.7709,-73.9356","40.7709,-73.9062","40.7709,-73.8768","40.7709,-73.8474","40.7709,-73.8180","40.7709,-73.7886","40.7709,-73.7592","40.7709,-73.7298","40.7709,-73.7004","40.8198,-74.2591","40.8198,-74.2297","40.8198,-74.2003","40.8198,-74.1709","40.8198,-74.1415","40.8198,-74.1121","40.8198,-74.0827","40.8198,-74.0533","40.8198,-74.0239","40.8198,-73.9945","40.8198,-73.9650","40.8198,-73.9356","40.8198,-73.9062","40.8198,-73.8768","40.8198,-73.8474","40.8198,-73.8180","40.8198,-73.7886","40.8198,-73.7592","40.8198,-73.7298","40.8198,-73.7004","40.8687,-74.2591","40.8687,-74.2297","40.8687,-74.2003","40.8687,-74.1709","40.8687,-74.1415","40.8687,-74.1121","40.8687,-74.0827","40.8687,-74.0533","40.8687,-74.0239","40.8687,-73.9945","40.8687,-73.9650","40.8687,-73.9356","40.8687,-73.9062","40.8687,-73.8768","40.8687,-73.8474","40.8687,-73.8180","40.8687,-73.7886","40.8687,-73.7592","40.8687,-73.7298","40.8687,-73.7004","40.9176,-74.2591","40.9176,-74.2297","40.9176,-74.2003","40.9176,-74.1709","40.9176,-74.1415","40.9176,-74.1121","40.9176,-74.0827","40.9176,-74.0533","40.9176,-74.0239","40.9176,-73.9945","40.9176,-73.9650","40.9176,-73.9356","40.9176,-73.9062","40.9176,-73.8768","40.9176,-73.8474","40.9176,-73.8180","40.9176,-73.7886","40.9176,-73.7592","40.9176,-73.7298","40.9176,-73.7004"
2015/2/1 12:30,54,148,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,98,188,254,286,181,107,23,0,0,0,0,0,0,0,0,0,0,0,0,4,35,220,308,481,697,328,161,66,13,0,0,0,0,0,0,0,0,0,0,0,6,102,241,378,405,425,470,307,334,63,0,0,0,0,0,0,0,0,0,0,0,0,17,24,230,393,444,62,132,317,120,14,1,0,0,0,0,0,0,0,9,3,2,1,1,124,346,425,253,34,46,47,22,0,0,0,0,0,0,1,2,6,2,2,9,0,69,271,339,45,14,14,6,5,7,0,0,0,0,1,1,2,0,1,3,14,3,1,1,15,16,9,4,3,2,4,1,0,0,1,0,0,0,2,10,2,6,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,1,0,0,0,2,0,0,0,0,0,0
2015/2/1 13:00,65,146,20,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,119,209,246,286,153,125,13,0,0,0,0,0,0,0,0,0,0,0,0,4,21,257,323,523,511,279,137,59,11,0,0,0,0,0,0,0,0,0,0,1,8,126,244,379,380,387,452,323,310,61,0,0,0,0,0,0,0,0,0,0,1,2,14,28,196,427,431,70,143,300,95,21,0,0,0,0,0,0,0,0,7,4,1,0,5,105,349,440,271,29,37,44,17,0,0,0,0,0,0,0,5,4,2,3,5,0,49,246,297,47,30,21,4,5,2,0,0,0,0,2,1,0,0,0,6,10,2,1,1,15,18,7,7,4,1,3,3,0,0,0,0,0,0,2,8,3,10,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,4,3,3,2,0,0,0,0,1,0,0,0,0,0,0
2015/2/1 13:30,64,115,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,97,199,210,307,168,153,29,0,0,0,0,0,0,0,0,0,0,0,0,6,38,284,273,527,597,273,153,54,7,0,0,0,0,0,0,0,0,0,0,1,2,134,264,331,411,409,451,319,315,58,0,0,0,0,0,0,0,0,0,0,2,2,23,13,189,415,443,55,138,297,108,22,0,0,0,0,0,0,0,1,8,8,0,1,8,93,327,430,265,36,44,36,16,0,0,0,0,0,0,1,7,2,1,2,10,1,40,243,267,49,27,20,5,6,4,0,0,0,0,1,1,0,0,2,6,10,2,3,0,13,15,13,10,2,1,3,0,0,0,0,0,0,0,0,8,3,14,9,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,5,1,0,1,0,0,0,0,1,1,0,0,0,0,0
2015/2/1 14:00,56,137,16,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76,80,200,244,287,159,217,28,0,0,0,0,0,0,0,0,0,0,0,0,3,32,270,288,533,465,285,145,60,8,0,0,0,0,0,0,0,0,0,0,3,4,130,236,336,384,410,423,256,283,52,0,0,0,0,0,0,0,0,0,0,2,0,10,18,170,382,439,46,135,246,100,23,0,0,0,0,0,0,0,0,13,3,0,0,6,99,289,371,288,31,37,38,10,0,0,0,0,0,0,2,7,2,1,5,8,0,41,231,250,40,20,18,4,11,4,0,0,0,0,2,0,1,0,0,8,3,2,2,0,11,16,10,6,2,1,1,0,0,0,0,0,0,0,1,9,2,10,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,5,3,2,5,0,0,0,0,1,0,0,0,0,0,0
2015/2/1 14:30,52,126,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,90,218,238,289,150,188,19,0,0,0,0,0,0,0,0,0,0,0,0,5,42,271,304,552,608,309,137,42,11,0,0,0,0,0,0,0,0,0,0,1,3,128,241,349,378,412,347,292,282,62,0,0,0,0,0,0,0,0,0,0,0,1,14,29,168,409,490,41,135,275,90,8,0,0,0,0,0,0,0,0,15,8,1,0,4,93,285,385,291,30,54,33,20,0,0,0,0,0,0,0,6,2,4,1,10,1,40,222,268,42,23,14,2,10,2,0,0,0,0,0,2,2,0,0,10,5,2,1,0,13,15,16,1,2,1,6,4,0,0,0,0,0,0,1,2,3,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,2,0,0,0,0,0,0
2015/2/1 15:00,54,123,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,81,182,234,278,158,204,28,0,0,0,0,0,0,0,0,0,0,0,0,4,43,257,293,522,491,286,110,49,7,0,0,0,0,0,0,0,0,0,0,3,7,108,259,301,343,376,397,258,271,53,0,0,0,0,0,0,0,0,0,0,0,0,15,27,139,352,528,59,113,231,98,16,0,0,0,0,0,0,0,0,10,7,1,0,2,89,264,364,261,30,50,31,15,0,0,0,0,0,0,0,4,4,0,4,6,1,43,200,244,56,24,15,3,10,2,0,0,0,0,1,1,0,0,0,11,10,1,1,0,16,14,10,4,1,2,0,1,1,0,0,0,0,0,0,5,2,8,4,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2015/2/1 15:30,41,128,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,102,177,236,274,148,177,17,0,0,0,0,0,0,0,0,0,0,0,0,1,34,289,295,511,639,295,132,52,7,0,0,0,0,0,0,0,0,0,0,0,2,103,262,314,363,447,394,280,301,50,0,0,0,0,0,0,0,0,0,0,0,1,14,18,170,386,528,55,132,247,92,12,0,0,0,0,0,0,0,0,10,6,1,3,2,101,284,379,245,32,35,29,16,0,0,0,0,0,0,0,2,4,2,4,6,0,38,236,253,53,18,24,2,4,3,0,0,0,0,0,1,0,0,1,13,11,3,1,0,16,24,12,7,0,0,2,1,0,0,1,0,0,0,0,8,6,13,5,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,5,0,1,5,1,0,0,0,2,0,0,0,0,0,0
2015/2/1 16:00,47,114,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,78,178,229,267,141,133,15,0,0,0,0,0,0,0,0,0,0,0,0,2,29,302,299,503,650,349,136,48,4,0,0,0,0,0,0,0,0,0,0,0,4,114,216,334,365,375,504,246,259,48,0,1,0,0,0,0,0,0,0,0,0,1,17,27,197,388,443,45,133,223,107,17,0,0,0,0,0,0,0,0,18,3,3,0,5,81,272,341,232,25,26,29,18,0,0,0,0,0,0,2,4,7,3,0,6,0,39,244,266,48,16,15,3,13,7,0,0,0,0,0,0,0,0,1,8,8,0,2,0,15,26,8,5,0,0,2,1,1,0,0,0,0,0,2,4,1,8,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,6,0,0,0,0,1,0,0,0,0,0,0
2015/2/1 16:30,44,132,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,99,198,261,273,137,93,19,0,0,0,0,0,0,0,0,0,0,0,0,0,32,271,277,470,665,340,119,58,9,0,0,0,0,0,0,0,0,0,0,0,2,142,288,379,476,451,524,252,269,40,0,0,0,0,0,0,0,0,0,0,0,2,10,27,227,457,453,53,95,203,83,11,0,0,0,0,0,0,0,2,18,10,4,0,8,104,292,381,249,23,46,31,21,2,0,0,0,0,0,1,7,3,1,2,10,1,31,257,318,38,18,13,3,8,6,0,0,0,0,0,0,0,0,0,9,8,2,0,0,11,24,18,3,1,1,2,2,0,0,1,0,0,0,1,5,10,10,2,0,0,3,5,1,0,0,0,0,0,1,1,0,0,0,1,4,2,4,2,0,0,0,0,2,0,0,0,0,0,0
2015/2/1 17:00,53,153,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,108,189,332,319,154,53,30,0,0,0,0,0,0,0,0,0,0,0,0,1,37,297,322,527,526,338,177,68,4,0,0,0,0,0,0,0,0,0,0,3,8,173,347,456,521,367,466,344,297,55,0,0,0,0,0,0,0,0,0,0,1,4,23,30,286,496,478,36,154,289,101,23,0,0,0,0,0,0,0,0,18,12,1,0,12,125,391,420,283,31,46,35,31,1,0,0,0,0,0,1,10,5,9,4,10,0,63,314,353,50,24,31,4,7,1,0,0,0,0,1,2,1,0,0,7,8,3,1,0,22,18,19,5,4,4,8,5,0,0,0,0,0,0,0,12,4,13,5,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,2,2,1,3,0,0,0,0,4,0,0,0,0,0,0
2015/2/1 17:30,62,135,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,149,241,375,337,167,49,31,0,0,0,0,0,0,0,0,0,0,0,0,4,36,368,344,499,508,299,209,55,17,0,0,0,0,0,0,0,0,0,0,5,10,199,441,536,551,329,391,338,384,58,0,0,0,0,0,0,0,0,0,0,4,5,24,28,319,543,390,51,156,306,169,22,0,0,0,0,0,0,0,1,34,9,4,2,22,165,491,516,323,37,75,46,28,2,0,0,0,0,0,2,19,12,8,6,12,0,67,374,469,81,42,48,2,14,13,0,0,0,0,3,3,2,0,1,8,5,1,1,0,17,31,35,17,5,3,3,10,1,0,2,0,0,0,0,6,2,16,1,0,0,1,1,2,0,3,0,0,0,1,0,0,0,0,1,5,1,6,12,0,0,0,0,3,2,0,0,0,0,1
2015/2/1 18:00,49,147,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,157,230,395,388,172,51,29,0,0,0,0,0,0,0,0,0,0,0,0,6,39,375,394,530,495,288,235,72,16,1,0,0,0,0,0,0,0,0,0,0,11,196,442,484,571,292,447,365,368,76,0,0,0,0,0,0,0,0,0,0,1,2,26,42,329,500,373,37,162,379,149,18,0,0,0,0,0,0,0,0,35,22,7,3,14,141,507,478,285,49,80,68,32,1,0,0,0,0,0,1,18,15,6,10,16,2,52,373,418,94,33,45,14,26,8,0,0,0,0,5,6,2,0,1,14,5,2,4,0,23,39,18,10,10,4,12,3,0,0,3,0,0,0,0,11,3,12,3,0,0,2,0,1,0,0,0,0,5,3,0,0,0,0,0,6,2,8,5,0,0,0,0,3,0,0,0,0,0,0
2015/2/1 18:30,45,96,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,89,168,286,269,118,70,15,0,0,0,0,0,0,0,0,0,0,0,0,2,41,270,322,501,687,378,195,50,8,0,0,0,0,0,0,0,0,0,0,1,11,127,311,324,431,421,464,235,238,46,0,0,0,0,0,0,0,0,0,1,0,0,17,27,196,480,396,24,85,207,97,20,0,0,0,0,0,0,0,2,21,18,2,2,4,92,276,293,146,24,43,44,19,3,0,0,0,0,0,2,14,9,7,3,9,0,38,203,249,54,25,33,11,17,10,1,0,0,0,2,4,1,0,4,6,2,0,1,0,16,20,22,10,2,1,11,5,0,0,0,0,0,0,1,2,3,12,4,0,0,2,1,0,2,0,0,0,1,1,0,0,0,0,0,3,2,0,4,0,0,0,0,0,0,1,0,0,0,0
2015/2/1 19:00,29,78,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,75,134,227,257,98,31,7,0,0,0,0,0,0,0,0,0,0,0,0,0,26,225,237,365,484,286,126,30,5,0,0,0,0,0,0,0,0,0,0,1,2,88,182,212,271,333,397,185,169,36,0,0,0,0,0,0,0,0,0,0,0,1,5,21,105,329,286,21,70,158,78,10,0,0,0,0,0,0,0,1,10,4,0,1,2,50,219,240,128,24,40,32,18,0,0,0,0,0,0,1,7,3,2,4,5,1,41,138,179,44,19,21,3,10,6,0,0,0,0,2,0,1,0,2,10,2,1,0,0,15,19,3,5,2,0,3,5,1,0,1,0,0,0,1,2,5,3,2,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,2,0,0,2,2,0,0,0,1,0,0
2015/2/1 19:30,34,61,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,55,137,183,230,93,22,8,1,0,0,0,0,0,0,0,0,0,0,0,0,31,180,192,324,553,239,113,23,2,0,0,0,0,0,0,0,0,0,0,0,5,72,158,187,249,289,294,143,131,16,0,0,0,0,0,0,0,0,0,0,0,0,4,18,72,222,228,20,42,132,64,7,0,0,0,0,0,0,0,2,10,1,0,0,1,35,187,180,92,16,28,13,16,0,0,0,0,0,0,1,10,2,2,1,3,0,29,112,120,28,7,12,2,5,2,0,0,0,0,2,0,3,0,0,5,3,0,1,1,5,18,3,3,3,0,5,3,0,0,0,0,0,0,2,3,0,4,1,0,0,0,1,1,1,0,0,0,1,2,0,0,0,1,1,4,1,2,6,0,0,0,0,0,1,0,0,0,0,0
2015/2/1 20:00,25,57,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,64,135,191,206,66,18,5,0,0,0,0,0,0,0,0,0,0,0,0,1,24,196,216,305,304,221,96,28,5,0,0,0,0,0,0,0,0,0,0,0,2,70,175,231,292,262,266,172,146,28,0,0,0,0,0,0,0,0,0,0,2,1,3,29,100,241,203,16,62,131,59,10,0,0,0,0,0,0,0,1,12,6,0,0,4,57,167,232,91,19,32,23,11,0,0,0,0,0,0,0,5,2,1,2,5,0,38,135,142,16,9,8,3,6,2,0,0,0,0,0,0,0,0,2,6,2,1,1,0,4,8,5,4,1,0,2,3,0,0,1,0,0,0,0,3,1,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2015/2/1 20:30,31,62,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,92,163,222,254,87,31,4,0,0,0,0,0,0,0,0,0,0,0,0,2,28,206,276,417,411,227,139,41,8,0,0,0,0,0,0,0,0,0,0,0,6,99,215,279,349,255,303,220,204,43,0,0,0,0,0,0,0,0,0,0,0,1,9,19,147,300,177,16,79,164,65,8,0,0,0,0,0,0,0,1,19,2,1,0,1,85,248,283,108,21,27,23,13,0,0,0,0,0,0,2,6,5,1,0,4,1,28,205,217,20,11,8,1,20,0,0,0,0,0,2,2,0,0,0,8,3,1,1,0,9,10,3,3,4,2,2,3,0,0,1,0,0,0,0,2,1,3,6,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0
2015/2/1 21:00,26,41,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,68,154,255,268,99,14,7,0,0,0,0,0,0,0,0,0,0,0,0,2,19,215,262,359,472,219,140,33,6,0,0,0,0,0,0,0,0,0,0,1,3,88,194,261,333,271,304,193,160,29,0,0,0,0,0,0,0,0,0,0,2,0,11,15,155,225,184,15,74,158,66,14,0,0,0,0,0,0,0,3,11,7,1,0,3,78,211,251,97,20,31,24,10,0,0,0,0,0,0,1,9,7,0,2,2,1,28,180,178,29,15,9,4,9,3,0,0,0,0,0,0,0,0,1,2,6,0,0,1,8,11,5,1,1,0,0,5,1,0,0,0,0,0,0,5,2,7,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,4,2,1,3,0,0,0,0,0,1,1,0,0,0,0
2015/2/1 21:30,26,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,55,95,188,184,72,14,7,0,0,0,0,0,0,0,0,0,0,0,0,1,25,172,188,302,460,196,89,23,6,0,0,0,0,0,0,0,0,0,0,0,1,78,161,200,222,225,289,128,107,24,0,0,0,0,0,0,0,0,0,0,1,0,5,16,81,204,146,12,35,121,43,14,0,0,0,0,0,0,0,2,12,6,3,1,2,64,118,174,71,16,18,15,6,0,0,0,0,0,0,1,10,3,2,3,3,1,32,89,141,20,8,5,1,8,5,0,0,0,0,2,1,0,0,1,7,2,0,2,1,7,13,5,3,0,1,2,3,1,0,0,0,0,0,0,3,3,9,5,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3,0,6,4,0,0,0,0,0,1,3,1,0,2,1
2015/2/1 22:00,41,74,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,127,162,376,318,158,31,17,0,0,0,0,0,0,0,0,0,0,0,0,3,33,316,355,420,683,382,212,48,11,0,0,0,0,0,0,0,0,0,0,2,8,187,380,497,608,315,443,190,217,41,0,0,0,0,0,0,0,0,0,0,0,2,21,33,253,415,260,21,90,202,87,20,0,0,0,0,0,0,0,0,27,14,5,1,18,136,315,271,128,27,57,46,15,2,0,0,0,0,0,2,17,17,6,4,14,1,41,256,274,73,28,28,6,18,3,0,0,0,0,1,9,5,1,0,10,7,1,0,0,18,26,8,12,1,3,6,4,1,0,1,0,0,0,1,10,9,10,6,0,2,0,1,1,2,0,0,1,0,0,2,0,0,0,1,7,6,11,13,0,0,0,1,0,0,0,1,0,0,0
2015/2/1 22:30,63,87,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,122,133,284,240,147,31,25,0,0,0,0,0,0,0,0,0,0,0,0,8,45,248,220,253,365,282,218,66,11,0,0,0,0,0,0,0,0,0,0,4,15,220,422,447,394,152,334,200,214,52,0,0,0,0,0,0,0,0,0,0,6,1,31,48,304,326,133,18,91,253,143,21,0,0,0,0,0,0,0,3,50,27,9,1,44,145,367,275,161,31,85,55,18,3,0,0,0,0,0,8,39,29,18,8,11,0,45,408,403,69,42,41,21,35,14,0,0,0,0,7,7,4,2,1,20,10,4,0,1,19,45,32,19,11,4,15,19,1,0,3,0,0,0,1,20,10,44,22,0,0,1,5,1,1,2,0,3,2,5,2,0,0,2,1,10,10,24,20,1,0,0,0,1,1,1,0,1,1,0
2015/2/1 23:00,44,49,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,108,130,216,189,95,20,9,0,0,0,0,0,0,0,0,0,0,0,0,6,31,242,209,237,314,258,136,36,3,0,0,0,0,0,0,0,0,0,0,3,4,149,362,323,355,217,303,166,161,25,0,0,0,0,0,0,0,0,0,0,1,2,19,28,194,335,190,15,68,155,55,17,0,0,0,0,0,0,0,0,41,30,7,4,20,77,247,228,82,11,53,24,22,8,0,0,0,0,0,1,20,14,11,4,14,1,26,160,196,34,28,27,12,23,14,0,0,0,0,10,8,6,1,0,11,7,2,0,0,23,35,30,13,3,5,11,12,0,0,7,0,0,0,3,14,12,39,10,0,1,0,2,0,3,1,0,2,3,5,1,0,0,0,2,3,9,12,18,0,0,0,0,1,0,0,0,0,1,4
2015/2/1 23:30,17,34,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,82,105,193,212,42,18,8,0,0,0,0,0,0,0,0,0,0,0,0,1,13,192,222,270,569,197,105,23,3,0,0,0,0,0,0,0,0,0,0,0,4,81,288,232,299,242,222,90,98,15,0,0,0,0,0,0,0,0,0,0,0,0,11,24,130,237,123,10,37,100,37,12,0,0,0,0,0,0,0,2,41,10,2,0,2,46,140,137,62,15,33,22,13,2,0,0,0,0,0,4,24,11,4,3,8,2,18,107,107,23,14,20,8,17,4,0,0,0,0,4,3,2,0,1,10,7,4,0,0,8,23,27,6,5,2,5,5,1,0,3,0,0,0,0,9,9,21,3,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,7,8,13,13,3,0,0,1,0,0,0,1,0,1,1
2015/2/2 0:00,21,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,45,87,185,160,46,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,169,142,184,283,179,101,10,1,0,0,0,0,0,0,0,0,0,0,0,1,102,207,152,197,194,203,61,65,18,0,0,0,0,0,0,0,0,0,0,1,0,9,17,75,136,111,7,26,51,30,10,0,0,0,0,0,0,0,1,23,6,1,0,4,28,88,109,32,9,28,27,9,0,0,0,0,0,0,4,12,11,5,1,11,1,10,72,89,17,19,13,8,7,8,1,0,0,0,4,4,1,0,0,16,11,4,0,0,9,15,16,7,2,2,7,4,0,0,1,0,0,0,0,8,11,13,2,0,0,0,2,0,1,1,0,1,1,2,0,0,0,0,2,0,1,7,8,0,0,0,0,0,1,0,1,0,1,4
2015/2/2 0:30,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,24,71,144,132,50,14,5,0,1,0,0,0,0,0,0,0,0,0,0,2,26,132,109,122,274,110,53,10,1,0,0,0,0,0,0,0,0,0,0,0,2,72,177,110,161,140,153,35,40,12,0,0,0,0,0,0,0,0,0,0,0,2,2,7,45,85,63,2,17,38,21,9,0,0,0,0,0,0,0,0,16,15,1,0,3,14,57,72,15,2,18,14,6,0,0,0,0,0,0,2,11,8,3,1,6,1,10,46,45,11,10,10,4,12,3,0,0,0,0,2,2,0,1,0,9,2,0,0,0,7,8,6,3,2,2,4,5,1,0,2,0,0,0,0,5,6,14,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,3,4,5,2,0,0,0,1,0,0,1,0,0,1,1
2015/2/2 1:00,11,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,61,106,115,44,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,84,96,109,116,89,67,11,0,0,0,0,0,0,0,0,0,0,0,0,1,49,137,82,93,115,123,27,39,4,0,0,0,0,0,0,0,0,0,0,1,0,5,4,39,75,47,0,8,33,16,3,0,0,0,0,0,0,0,3,10,8,2,0,2,12,61,55,9,6,13,9,7,1,0,0,0,0,0,2,9,5,1,1,5,1,4,37,33,7,7,9,3,8,3,0,1,0,0,2,1,0,0,0,4,3,0,0,0,3,10,5,3,4,1,1,0,1,0,1,0,0,0,0,1,4,7,3,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,4,0,4,3,1,1,0,0,0,0,0,1,0,0,0,0
2015/2/2 1:30,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,26,74,109,32,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,74,56,55,128,62,44,2,0,0,0,0,0,0,0,0,0,0,0,1,0,33,117,56,99,63,86,16,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,22,61,26,0,8,11,13,4,0,0,0,0,0,0,0,5,28,4,0,0,0,7,42,48,10,0,11,7,6,1,0,0,0,0,0,1,7,1,2,1,8,2,1,24,32,13,3,6,5,12,3,0,0,0,0,1,0,1,0,0,1,1,1,0,1,2,4,5,1,1,1,1,0,0,0,0,0,0,0,0,7,7,8,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4,3,5,4,1,0,0,0,1,1,0,0,0,0,0
2015/2/2 2:00,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,23,74,79,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,52,44,46,109,62,36,5,2,0,0,0,0,0,0,0,0,0,0,0,1,32,70,42,61,50,76,15,17,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,20,44,23,2,4,14,6,2,0,0,0,0,0,0,0,1,11,4,0,0,0,6,50,35,4,0,5,8,4,0,0,0,0,0,0,2,6,3,0,0,2,0,3,26,26,7,5,5,2,2,4,1,0,0,0,0,3,0,0,0,0,6,0,0,0,3,4,4,0,2,0,3,1,0,0,0,0,0,0,2,1,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,1,1,0,0
