time,"40.49115625,74.22418125","40.49115625,74.15434375000001","40.49115625,74.08450625","40.49115625,74.01466875","40.49115625,73.94483125","40.49115625,73.87499375","40.49115625,73.80515625000001","40.49115625,73.73531875","40.51866875,74.22418125","40.51866875,74.15434375000001","40.51866875,74.08450625","40.51866875,74.01466875","40.51866875,73.94483125","40.51866875,73.87499375","40.51866875,73.80515625000001","40.51866875,73.73531875","40.546181250000004,74.22418125","40.546181250000004,74.15434375000001","40.546181250000004,74.08450625","40.546181250000004,74.01466875","40.546181250000004,73.94483125","40.546181250000004,73.87499375","40.546181250000004,73.80515625000001","40.546181250000004,73.73531875","40.573693750000004,74.22418125","40.573693750000004,74.15434375000001","40.573693750000004,74.08450625","40.573693750000004,74.01466875","40.573693750000004,73.94483125","40.573693750000004,73.87499375","40.573693750000004,73.80515625000001","40.573693750000004,73.73531875","40.601206250000004,74.22418125","40.601206250000004,74.15434375000001","40.601206250000004,74.08450625","40.601206250000004,74.01466875","40.601206250000004,73.94483125","40.601206250000004,73.87499375","40.601206250000004,73.80515625000001","40.601206250000004,73.73531875","40.628718750000004,74.22418125","40.628718750000004,74.15434375000001","40.628718750000004,74.08450625","40.628718750000004,74.01466875","40.628718750000004,73.94483125","40.628718750000004,73.87499375","40.628718750000004,73.80515625000001","40.628718750000004,73.73531875","40.656231250000005,74.22418125","40.656231250000005,74.15434375000001","40.656231250000005,74.08450625","40.656231250000005,74.01466875","40.656231250000005,73.94483125","40.656231250000005,73.87499375","40.656231250000005,73.80515625000001","40.656231250000005,73.73531875","40.683743750000005,74.22418125","40.683743750000005,74.15434375000001","40.683743750000005,74.08450625","40.683743750000005,74.01466875","40.683743750000005,73.94483125","40.683743750000005,73.87499375","40.683743750000005,73.80515625000001","40.683743750000005,73.73531875","40.711256250000005,74.22418125","40.711256250000005,74.15434375000001","40.711256250000005,74.08450625","40.711256250000005,74.01466875","40.711256250000005,73.94483125","40.711256250000005,73.87499375","40.711256250000005,73.80515625000001","40.711256250000005,73.73531875","40.73876875,74.22418125","40.73876875,74.15434375000001","40.73876875,74.08450625","40.73876875,74.01466875","40.73876875,73.94483125","40.73876875,73.87499375","40.73876875,73.80515625000001","40.73876875,73.73531875","40.76628125,74.22418125","40.76628125,74.15434375000001","40.76628125,74.08450625","40.76628125,74.01466875","40.76628125,73.94483125","40.76628125,73.87499375","40.76628125,73.80515625000001","40.76628125,73.73531875","40.79379375,74.22418125","40.79379375,74.15434375000001","40.79379375,74.08450625","40.79379375,74.01466875","40.79379375,73.94483125","40.79379375,73.87499375","40.79379375,73.80515625000001","40.79379375,73.73531875","40.82130625,74.22418125","40.82130625,74.15434375000001","40.82130625,74.08450625","40.82130625,74.01466875","40.82130625,73.94483125","40.82130625,73.87499375","40.82130625,73.80515625000001","40.82130625,73.73531875","40.84881875,74.22418125","40.84881875,74.15434375000001","40.84881875,74.08450625","40.84881875,74.01466875","40.84881875,73.94483125","40.84881875,73.87499375","40.84881875,73.80515625000001","40.84881875,73.73531875","40.87633125,74.22418125","40.87633125,74.15434375000001","40.87633125,74.08450625","40.87633125,74.01466875","40.87633125,73.94483125","40.87633125,73.87499375","40.87633125,73.80515625000001","40.87633125,73.73531875","40.90384375,74.22418125","40.90384375,74.15434375000001","40.90384375,74.08450625","40.90384375,74.01466875","40.90384375,73.94483125","40.90384375,73.87499375","40.90384375,73.80515625000001","40.90384375,73.73531875"
2014/7/24 2:00,0,0,1,1,0,0,0,0,0,0,2,0,0,2,2,0,0,0,3,2,0,1,0,0,0,1,1,0,2,1,0,0,0,3,4,0,3,3,0,0,0,1,3,0,1,0,0,0,0,4,0,2,1,0,0,0,0,1,4,6,1,0,0,0,0,2,0,8,0,0,0,0,2,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2014/7/24 3:00,0,0,0,2,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,3,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,0,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2014/7/24 4:00,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,2,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,3,1,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014/7/24 5:00,0,0,1,4,5,0,0,0,0,0,0,7,6,7,0,0,0,1,1,3,2,5,2,0,0,2,2,5,9,2,0,0,0,12,2,5,7,0,0,0,0,2,7,1,6,0,0,0,0,0,4,3,2,0,0,0,0,0,2,5,0,0,0,0,3,2,4,2,2,0,0,0,13,0,2,2,0,0,0,0,4,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1
2014/7/24 6:00,0,0,2,15,20,0,0,0,0,0,4,21,27,17,2,0,0,4,11,14,13,57,3,0,0,13,11,14,41,30,0,0,0,24,12,17,8,2,0,0,0,13,24,36,48,0,0,0,0,13,14,28,13,0,0,0,0,9,11,18,2,0,0,0,21,8,14,2,0,0,0,0,33,5,2,2,2,0,3,0,21,9,1,2,0,0,0,0,16,14,0,0,0,0,0,0,7,0,1,6,1,2,0,0,0,0,0,4,4,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,1,1,0,1
2014/7/24 7:00,0,0,5,8,20,0,0,0,0,6,4,38,95,52,1,0,0,9,9,23,42,126,15,0,0,15,30,27,84,22,0,0,0,26,18,30,33,7,0,0,0,27,34,85,63,0,0,0,0,13,33,66,41,0,0,0,0,30,23,26,4,0,0,0,25,15,22,16,16,0,0,0,92,18,11,10,5,0,5,0,35,27,5,4,3,0,5,0,41,36,0,0,0,4,0,0,27,0,1,6,0,3,0,0,0,0,2,13,6,4,0,0,0,0,0,5,16,4,2,0,0,0,0,0,10,0,1,2
2014/7/24 8:00,0,0,7,10,39,0,0,0,0,13,5,53,85,58,6,0,0,3,12,69,66,122,17,0,0,42,46,89,169,66,0,0,0,61,51,78,54,19,0,0,0,55,89,86,68,0,0,0,0,46,85,90,38,0,0,0,0,49,60,57,10,0,0,0,37,72,47,20,13,0,0,0,110,38,33,12,5,0,4,0,86,48,9,14,7,0,4,1,97,78,0,0,0,1,0,0,48,0,4,24,4,1,0,0,0,0,2,42,16,6,0,0,0,0,2,7,30,2,4,0,0,0,0,0,6,3,4,1
2014/7/24 9:00,0,0,7,26,28,0,0,0,0,5,20,50,57,31,3,0,0,5,21,81,45,73,9,0,0,54,42,98,164,64,0,0,0,85,61,122,67,19,0,0,0,71,82,81,60,0,0,0,0,59,72,102,24,0,0,0,0,58,80,62,11,0,0,0,18,95,75,20,9,0,0,0,72,54,41,17,4,0,8,0,66,34,13,9,2,0,3,2,50,103,0,0,0,2,0,0,15,0,2,31,8,7,0,0,0,0,0,26,7,3,3,3,0,0,2,6,18,5,3,0,0,0,0,0,7,3,0,2
2014/7/24 10:00,0,0,6,11,12,0,0,0,0,1,9,26,28,23,5,0,0,5,17,40,27,23,10,0,0,22,30,39,51,21,0,0,0,43,46,53,27,8,0,0,0,41,40,35,48,0,0,0,0,48,42,61,20,0,0,0,0,32,46,25,8,0,0,0,9,26,42,14,6,0,0,0,34,26,24,21,4,0,5,0,28,20,10,3,3,0,3,0,12,20,0,0,0,1,1,0,5,0,2,17,2,2,0,0,0,0,6,14,0,8,1,1,0,0,0,4,5,2,0,1,0,0,0,0,3,1,2,0
2014/7/24 11:00,0,0,4,13,26,0,0,0,0,4,6,29,26,21,0,0,0,1,16,23,18,26,2,0,0,11,21,27,39,14,0,0,0,27,38,38,27,4,0,0,0,31,48,36,26,0,0,0,0,41,40,41,13,0,0,0,0,19,50,30,4,0,0,0,5,20,27,21,16,1,0,0,26,17,18,11,2,0,4,0,30,19,15,7,1,0,3,0,16,18,0,0,0,1,0,0,3,0,2,9,3,1,0,0,0,0,1,8,2,4,0,0,0,0,0,5,9,2,0,0,0,0,0,0,5,0,2,1
2014/7/24 12:00,0,0,4,22,38,0,0,0,0,6,19,22,33,29,2,0,0,6,13,31,31,38,8,0,0,19,21,37,41,24,0,0,0,39,37,44,32,11,0,0,0,43,52,42,45,0,0,0,0,43,56,60,25,0,0,0,0,32,36,45,10,0,0,0,14,17,58,21,11,0,0,0,50,20,33,13,5,0,2,0,32,20,17,7,4,0,5,3,32,23,0,0,0,1,1,0,2,0,7,7,3,2,0,0,0,0,5,21,0,4,2,0,0,0,0,3,6,1,1,1,0,0,0,0,5,0,0,2
2014/7/24 13:00,0,0,4,20,26,0,0,0,0,10,15,37,25,23,1,0,0,2,20,24,27,34,10,0,0,21,32,43,40,10,0,0,0,44,40,45,25,17,0,0,0,49,54,52,32,0,0,0,0,37,50,59,30,0,0,0,0,32,53,59,8,0,0,0,15,27,38,34,15,1,0,0,46,27,25,18,12,0,12,0,23,21,25,11,3,0,6,2,19,25,0,0,0,3,0,0,8,0,2,13,2,0,0,0,0,0,4,14,2,8,2,2,0,0,1,11,4,3,1,2,0,0,0,0,13,2,3,4
2014/7/24 14:00,0,0,4,25,25,0,0,0,0,20,16,27,26,21,2,0,0,4,26,46,20,34,6,0,0,13,37,53,48,20,0,0,0,44,35,31,23,18,0,0,0,52,58,48,35,0,0,0,0,40,49,52,21,0,0,0,0,22,44,52,5,0,0,0,12,30,40,35,20,0,0,0,37,32,29,10,7,0,6,0,18,28,21,11,4,0,7,1,28,30,0,0,0,3,1,0,8,0,6,14,3,0,0,0,0,0,9,9,0,2,2,0,0,0,0,1,10,3,0,0,0,0,0,0,7,0,4,1
2014/7/24 15:00,0,0,3,25,28,0,0,0,0,11,18,29,25,18,2,0,0,1,23,69,16,24,4,0,0,14,56,51,47,20,0,0,0,44,39,38,32,13,0,0,0,57,54,48,32,0,0,0,0,40,55,64,33,0,0,0,0,28,39,52,15,0,0,0,5,25,32,32,14,0,0,0,45,18,28,19,14,0,3,0,31,33,14,7,4,0,14,2,19,30,0,0,0,1,0,0,8,0,3,10,2,3,0,0,0,0,9,19,3,1,1,2,0,0,0,4,9,3,1,2,0,0,0,0,6,1,1,4
2014/7/24 16:00,0,0,3,22,47,0,0,0,0,12,14,35,21,19,8,0,0,2,36,109,22,43,11,0,0,17,77,118,82,30,0,0,0,53,55,50,40,18,0,0,0,59,66,46,46,0,0,0,0,56,64,62,38,0,0,0,0,29,68,66,14,0,0,0,14,29,32,40,36,0,0,0,63,14,33,23,16,0,7,0,30,39,19,17,9,0,2,0,29,38,0,0,0,6,0,0,10,0,3,15,6,6,0,0,0,0,5,19,0,11,3,1,0,0,0,11,9,2,3,1,0,0,0,0,6,2,2,1
2014/7/24 17:00,0,0,19,65,48,0,0,0,0,40,41,49,33,25,11,0,0,2,67,129,24,55,23,0,0,39,165,156,138,20,0,0,0,93,82,76,62,46,0,0,0,101,86,85,68,0,0,0,0,107,98,108,91,0,0,0,0,57,84,130,55,0,0,0,27,41,68,79,50,2,0,0,91,24,43,47,30,0,4,0,73,39,49,48,18,0,13,1,38,41,0,0,0,1,2,0,16,0,7,13,2,1,0,0,0,0,10,38,5,24,3,3,0,0,1,13,10,7,3,1,0,0,0,0,15,5,5,2
2014/7/24 18:00,0,0,11,69,54,0,0,0,0,33,63,73,31,24,12,0,0,5,64,123,22,49,27,0,0,61,104,96,110,28,0,0,0,119,94,59,68,32,0,0,0,104,112,87,104,0,0,0,0,134,162,167,115,0,0,0,0,80,120,193,43,0,0,0,29,45,84,105,100,7,0,0,105,18,54,54,39,0,10,0,52,51,36,39,25,0,27,12,65,48,0,0,0,6,2,0,13,0,14,26,1,4,0,0,0,0,20,31,6,25,8,4,0,0,3,16,6,18,12,4,0,0,0,0,20,6,12,6
2014/7/24 19:00,0,0,20,61,60,0,0,0,0,14,44,63,27,21,10,0,0,6,49,73,19,32,22,0,0,39,67,48,64,30,0,0,0,76,77,61,46,33,0,0,0,101,60,58,69,0,0,0,0,99,99,107,70,0,0,0,0,59,89,168,27,0,0,0,22,44,60,85,64,8,0,0,87,16,44,73,33,0,8,0,44,29,40,21,10,0,32,11,35,56,0,0,0,2,0,0,14,0,9,18,3,3,0,0,0,0,12,26,4,17,7,5,0,0,1,25,13,14,11,2,0,0,0,0,21,9,11,13
2014/7/24 20:00,0,0,11,52,31,0,0,0,0,6,32,58,13,10,10,0,0,5,44,44,4,12,13,0,0,36,51,35,26,12,0,0,0,72,51,33,25,19,0,0,0,70,53,22,54,0,0,0,0,64,84,67,42,0,0,0,0,47,51,113,43,0,0,0,13,29,41,69,36,3,0,0,69,15,24,37,33,0,5,0,37,21,15,27,10,0,15,8,40,27,0,0,0,4,3,0,11,0,12,22,1,4,0,0,0,0,5,14,2,15,9,2,0,0,3,8,9,11,4,0,0,0,0,0,11,8,8,4
2014/7/24 21:00,0,0,10,22,16,0,0,0,0,7,18,45,10,5,8,0,0,7,26,25,5,4,8,0,0,19,24,30,21,9,0,0,0,34,33,25,21,15,0,0,0,48,34,23,49,0,0,0,0,49,47,53,34,0,0,0,0,37,32,60,46,0,0,0,8,13,30,56,19,1,0,0,40,8,31,18,16,0,5,0,24,15,19,18,4,0,10,1,24,31,0,0,0,2,1,0,6,0,5,14,1,2,0,0,0,0,3,12,2,11,6,1,0,0,2,12,4,5,9,1,0,0,0,0,9,2,6,1
2014/7/24 22:00,0,0,4,19,19,0,0,0,0,11,5,26,5,14,6,0,0,2,19,23,1,6,12,0,0,7,25,14,16,8,0,0,0,34,26,19,30,9,0,0,0,41,24,13,32,0,0,0,0,42,46,39,18,0,0,0,0,27,27,66,30,0,0,0,3,11,17,37,24,0,0,0,35,8,22,25,6,0,7,0,18,13,24,17,1,0,6,1,21,24,0,0,0,2,5,0,1,0,8,8,1,2,0,0,0,0,3,14,1,11,2,1,0,0,0,2,9,4,3,0,0,0,0,0,8,3,3,5
2014/7/24 23:00,0,0,1,9,2,0,0,0,0,9,6,20,4,3,2,0,0,2,13,19,0,11,3,0,0,10,8,8,11,7,0,0,0,17,21,7,11,9,0,0,0,28,22,12,37,0,0,0,0,28,30,27,25,0,0,0,0,22,23,48,16,0,0,0,4,7,7,27,13,1,0,0,17,5,18,15,6,0,4,0,11,4,22,12,3,0,6,3,11,13,0,0,0,2,4,0,4,0,0,7,0,1,0,0,0,0,4,10,2,7,1,0,0,0,8,4,3,6,8,1,0,0,0,0,8,2,3,5
2014/7/25 0:00,0,0,2,11,7,0,0,0,0,7,3,17,4,4,2,0,0,2,9,12,4,5,5,0,0,5,7,8,4,2,0,0,0,14,11,2,10,3,0,0,0,17,10,6,10,0,0,0,0,12,18,14,9,0,0,0,0,17,13,49,15,0,0,0,3,5,6,9,14,0,0,0,15,0,14,9,7,0,1,0,6,1,5,1,1,0,5,1,8,6,0,0,0,3,0,0,2,0,1,2,2,1,0,0,0,0,2,5,1,4,0,3,0,0,0,6,4,2,2,0,0,0,0,0,1,0,3,3
2014/7/25 1:00,0,0,0,7,0,0,0,0,0,6,5,11,1,2,1,0,0,0,5,15,0,9,0,0,0,1,3,4,3,7,0,0,0,3,7,6,5,6,0,0,0,11,8,3,8,0,0,0,0,11,9,7,3,0,0,0,0,8,4,14,5,0,0,0,1,3,3,3,5,0,0,0,11,1,2,6,1,0,3,0,5,4,0,1,0,0,5,0,5,2,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1,4,0,0,0,0,0,1,0,1,0
2014/7/25 2:00,0,0,0,0,2,0,0,0,0,1,3,9,6,1,1,0,0,0,2,2,0,2,1,0,0,0,4,0,1,2,0,0,0,4,2,3,3,2,0,0,0,4,7,0,5,0,0,0,0,6,3,5,2,0,0,0,0,6,3,7,4,0,0,0,0,1,6,4,2,0,0,0,3,1,4,4,1,0,0,0,3,3,8,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,1,2,2
2014/7/25 3:00,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,2,0,0,0,1,2,0,1,0,0,0,0,2,2,0,1,0,0,0,0,2,1,4,2,0,0,0,1,1,3,1,1,0,0,0,2,0,4,3,3,0,0,0,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2014/7/25 4:00,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,2,0,2,0,0,0,0,0,4,1,0,0,0,0,0,3,0,2,0,0,0,0,1,2,0,1,0,0,0,0,1,4,1,1,0,0,0,0,2,1,4,0,0,0,0,0,0,0,3,3,0,0,0,0,2,1,0,0,0,0,0,3,1,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2014/7/25 5:00,0,0,1,4,3,0,0,0,0,0,0,7,4,8,0,0,0,1,2,2,7,8,0,0,0,3,2,4,9,5,0,0,0,8,3,3,5,0,0,0,0,2,5,9,8,0,0,0,0,4,1,5,2,0,0,0,0,0,4,2,1,0,0,0,5,1,2,0,1,0,0,0,6,0,2,1,0,0,0,0,3,0,2,1,1,0,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0
2014/7/25 6:00,0,0,2,20,15,0,0,0,0,1,10,28,32,23,3,0,0,3,5,17,15,43,3,0,0,13,14,15,24,31,0,0,0,28,6,9,6,2,0,0,0,20,16,38,43,0,0,0,0,11,16,20,10,0,0,0,0,12,7,21,4,0,0,0,23,4,14,11,3,0,0,0,32,6,1,2,4,0,2,0,12,7,2,0,0,0,2,0,11,12,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,10,4,0,0,0,0,0,0,2,4,5,0,0,0,0,0,0,0,0,1,1
2014/7/25 7:00,0,0,8,9,17,0,0,0,0,8,9,46,79,29,5,0,0,7,7,26,62,107,16,0,0,13,28,25,96,14,0,0,0,22,25,33,19,8,0,0,0,29,30,62,66,0,0,0,0,18,34,64,34,0,0,0,0,29,28,39,7,0,0,0,22,12,15,9,7,0,0,0,103,9,8,9,2,0,4,0,35,20,7,6,3,0,3,1,36,32,0,0,0,2,0,0,19,0,1,9,0,2,0,0,0,0,0,16,7,1,0,0,0,0,0,5,16,3,5,0,0,0,0,0,7,1,1,1
2014/7/25 8:00,0,0,2,16,29,0,0,0,0,10,5,51,95,71,4,0,0,3,16,69,51,136,14,0,0,37,31,84,166,53,0,0,0,55,42,84,58,22,0,0,0,77,85,110,62,0,0,0,0,50,72,117,42,0,0,0,0,50,60,57,7,0,0,0,33,56,63,23,10,0,0,0,114,33,40,20,6,0,8,0,79,50,12,17,4,0,9,0,81,73,0,0,0,1,1,0,48,0,3,20,4,2,0,0,0,0,3,31,8,4,1,1,0,0,1,5,24,2,0,0,0,0,0,0,11,3,1,3
2014/7/25 9:00,0,0,5,15,28,0,0,0,0,6,22,56,60,30,3,0,0,4,28,77,29,78,7,0,0,58,57,66,124,69,0,0,0,84,56,107,46,23,0,0,0,77,89,64,54,0,0,0,0,50,75,60,24,0,0,0,0,55,75,59,7,0,0,0,8,91,70,24,8,1,0,0,82,53,42,15,7,0,8,0,47,34,14,11,5,0,8,0,37,75,0,0,0,2,0,0,45,0,0,36,4,7,0,0,0,0,10,35,10,3,2,1,0,0,2,11,17,5,3,0,0,0,0,0,10,4,0,3
2014/7/25 10:00,0,0,5,13,26,0,0,0,0,1,14,25,16,22,5,0,0,6,25,34,17,34,13,0,0,33,21,50,58,18,0,0,0,43,45,46,29,8,0,0,0,57,55,40,34,0,0,0,0,41,43,60,29,0,0,0,0,35,55,40,5,0,0,0,7,41,46,11,13,1,0,0,45,22,27,14,5,0,4,0,28,14,14,11,2,0,4,0,24,31,0,0,0,1,1,0,7,0,0,11,1,2,0,0,0,0,1,14,0,3,3,0,0,0,1,10,5,2,0,2,0,0,0,0,6,2,0,2
2014/7/25 11:00,0,0,6,19,29,0,0,0,0,4,11,17,24,25,5,0,0,3,13,25,20,14,6,0,0,18,30,40,33,25,0,0,0,50,35,31,28,9,0,0,0,43,53,42,34,0,0,0,0,52,50,62,17,0,0,0,0,31,37,43,9,0,0,0,15,17,37,23,9,1,0,0,41,16,16,16,5,0,1,0,21,25,4,10,4,0,2,0,19,19,0,0,0,2,1,0,8,0,9,11,1,2,0,0,0,0,2,10,2,12,2,3,0,0,0,8,7,4,3,1,0,0,0,0,4,1,1,0
2014/7/25 12:00,0,0,2,17,34,0,0,0,0,7,13,45,31,27,4,0,0,1,19,28,40,40,9,0,0,15,46,53,47,12,0,0,0,42,38,49,26,7,0,0,0,54,52,67,29,0,0,0,0,47,50,87,36,0,0,0,0,41,47,70,19,0,0,0,15,36,49,41,14,0,0,0,54,13,31,22,5,0,5,0,23,19,30,13,4,0,7,1,33,22,0,0,0,3,0,0,8,0,9,19,2,1,0,0,0,0,4,18,5,2,1,1,0,0,5,4,5,0,3,1,0,0,0,0,9,1,2,4
2014/7/25 13:00,0,0,5,22,49,0,0,0,0,6,19,40,34,23,2,0,0,5,24,41,29,37,9,0,0,24,44,60,54,22,0,0,0,51,60,66,27,12,0,0,0,61,54,46,35,0,0,0,0,53,65,75,41,0,0,0,0,36,66,83,19,0,0,0,20,31,41,33,20,0,0,0,74,27,43,18,9,0,4,0,35,26,18,12,13,0,8,2,36,28,0,0,0,3,0,0,7,0,10,15,5,0,0,0,0,0,7,12,2,6,3,4,0,0,3,7,4,3,2,1,0,0,0,0,8,1,4,0
2014/7/25 14:00,0,0,2,25,51,0,0,0,0,13,18,38,34,32,5,0,0,8,36,64,23,31,7,0,0,23,45,62,78,20,0,0,0,67,57,42,33,26,0,0,0,78,71,61,46,0,0,0,0,47,58,74,36,0,0,0,0,37,59,61,25,0,0,0,13,24,60,42,33,1,0,0,69,27,44,15,15,0,5,0,35,26,12,14,9,0,12,0,32,37,0,0,0,2,0,0,11,0,15,14,0,1,0,0,0,0,4,12,2,7,2,1,0,0,3,4,8,5,3,0,0,0,0,0,5,1,1,2
2014/7/25 15:00,0,0,7,39,35,0,0,0,0,14,28,44,17,24,8,0,0,6,28,66,25,34,8,0,0,30,79,90,64,20,0,0,0,59,51,43,36,24,0,0,0,69,74,44,55,0,0,0,0,46,73,89,51,0,0,0,0,51,59,80,28,0,0,0,22,31,48,45,34,0,0,0,62,25,35,19,16,0,9,0,36,35,22,12,10,0,10,1,35,28,0,0,0,2,1,0,12,0,9,16,7,2,0,0,0,0,3,15,5,6,2,2,0,0,7,5,7,3,2,1,0,0,0,0,12,1,3,4
2014/7/25 16:00,0,0,10,43,41,0,0,0,0,32,28,47,33,14,7,0,0,5,51,88,15,33,20,0,0,27,101,85,92,17,0,0,0,70,54,57,29,38,0,0,0,76,57,42,69,0,0,0,0,76,77,96,58,0,0,0,0,52,52,105,43,0,0,0,18,22,56,60,35,2,0,0,109,24,35,22,14,0,11,0,45,45,29,16,15,0,8,3,33,36,0,0,0,3,1,0,14,0,7,18,1,5,0,0,0,0,9,19,5,7,0,3,0,0,6,7,5,9,6,1,0,0,0,0,14,2,4,3
2014/7/25 17:00,0,0,10,50,62,0,0,0,0,35,45,57,38,33,3,0,0,11,87,117,23,45,23,0,0,44,51,97,113,26,0,0,0,77,81,58,58,31,0,0,0,96,79,66,71,0,0,0,0,113,114,132,81,0,0,0,0,63,66,106,53,0,0,0,28,44,60,102,63,1,0,0,122,24,47,44,29,0,8,0,65,36,47,38,13,0,18,2,35,61,0,0,0,1,1,0,6,0,9,14,6,0,0,0,0,0,13,32,2,16,5,4,0,0,1,24,16,12,7,1,0,0,0,0,14,7,0,3
2014/7/25 18:00,0,0,20,54,61,0,0,0,0,9,41,65,28,19,10,0,0,6,48,73,20,27,23,0,0,35,21,78,85,23,0,0,0,78,87,52,50,29,0,0,0,121,66,56,57,0,0,0,0,108,96,116,89,0,0,0,0,64,76,175,45,0,0,0,20,37,64,72,63,2,0,0,97,25,67,52,38,0,16,0,59,28,34,27,18,0,20,6,60,62,0,0,0,3,1,0,6,0,14,29,1,4,0,0,0,0,12,20,3,18,6,3,0,0,5,23,13,14,7,0,0,0,0,0,32,9,10,1
2014/7/25 19:00,0,0,11,48,55,0,0,0,0,16,20,49,19,9,7,0,0,6,37,73,10,20,9,0,0,28,15,43,42,15,0,0,0,67,60,36,33,19,0,0,0,90,62,39,56,0,0,0,0,68,76,77,49,0,0,0,0,52,66,142,43,0,0,0,19,25,58,60,53,2,0,0,90,12,50,40,24,0,22,0,42,27,26,18,14,0,17,8,29,46,0,0,0,3,0,0,10,0,14,26,0,3,0,0,0,0,12,24,3,19,4,3,0,0,8,11,6,17,9,0,0,0,0,0,13,9,6,6
2014/7/25 20:00,0,0,6,22,19,0,0,0,0,10,16,38,11,9,6,0,0,1,24,33,6,12,6,0,0,17,32,29,21,10,0,0,0,49,39,17,19,6,0,0,0,58,38,23,40,0,0,0,0,63,59,58,42,0,0,0,0,27,45,97,29,0,0,0,9,22,37,44,42,2,0,0,58,17,36,39,21,0,15,0,25,19,12,20,7,0,13,3,20,21,0,0,0,3,1,0,3,0,4,21,2,0,0,0,0,0,3,8,3,17,1,7,0,0,5,10,5,8,9,0,0,0,0,0,10,1,4,6
2014/7/25 21:00,0,0,4,17,17,0,0,0,0,8,12,11,4,5,5,0,0,1,18,16,7,9,13,0,0,13,15,14,14,10,0,0,0,24,32,24,22,6,0,0,0,37,30,16,26,0,0,0,0,38,41,25,26,0,0,0,0,26,18,71,21,0,0,0,6,8,16,41,22,2,0,0,43,10,24,24,14,0,9,0,16,14,13,10,3,0,11,6,23,19,0,0,0,1,1,0,3,0,4,12,1,1,0,0,0,0,4,0,2,7,5,4,0,0,6,4,6,6,4,2,0,0,0,0,7,5,0,4
2014/7/25 22:00,0,0,7,9,11,0,0,0,0,3,12,32,6,4,6,0,0,2,14,12,6,10,1,0,0,13,18,7,13,6,0,0,0,26,22,15,19,11,0,0,0,27,15,10,23,0,0,0,0,26,25,26,27,0,0,0,0,16,29,50,16,0,0,0,3,8,12,31,18,4,0,0,23,3,16,20,7,0,7,0,15,11,7,7,8,0,12,2,18,10,0,0,0,1,1,0,5,0,5,3,0,0,0,0,0,0,1,6,4,10,0,1,0,0,4,1,6,11,4,2,0,0,0,0,9,3,1,3
2014/7/25 23:00,0,0,3,7,12,0,0,0,0,6,7,21,4,3,1,0,0,1,10,16,2,7,2,0,0,7,13,7,13,9,0,0,0,15,14,12,11,2,0,0,0,25,20,7,22,0,0,0,0,25,24,22,21,0,0,0,0,11,18,34,4,0,0,0,7,4,9,33,16,0,0,0,13,5,14,14,7,0,6,0,10,7,25,14,5,0,1,2,9,12,0,0,0,0,1,0,1,0,4,6,0,2,0,0,0,0,7,14,0,3,3,1,0,0,2,0,0,3,1,3,0,0,0,0,5,2,1,8
